dhs_cc,ctry_code,surv_id,file_type,phase,url
CD,CD,421,BR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDBR61FL.zip&Tp=1&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,BR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDBR81FL.zip&Tp=1&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CD,CD,239,CR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDCR51FL.zip&Tp=1&Ctry_Code=CD&surv_id=239&dm=1&dmode=nm
CD,CD,421,CR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDCR61FL.zip&Tp=1&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,CR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDCR81FL.zip&Tp=1&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CD,CD,239,HR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDHR51FL.zip&Tp=1&Ctry_Code=CD&surv_id=239&dm=1&dmode=nm
CD,CD,421,HR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDHR61FL.zip&Tp=1&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,HR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDHR81FL.zip&Tp=1&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CD,CD,239,IR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDIR51FL.zip&Tp=1&Ctry_Code=CD&surv_id=239&dm=1&dmode=nm
CD,CD,421,IR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDIR61FL.zip&Tp=1&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,IR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDIR81FL.zip&Tp=1&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CD,CD,239,KR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDKR51FL.zip&Tp=1&Ctry_Code=CD&surv_id=239&dm=1&dmode=nm
CD,CD,421,KR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDKR61FL.zip&Tp=1&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,KR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDKR81FL.zip&Tp=1&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CD,CD,239,MR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDMR51FL.zip&Tp=1&Ctry_Code=CD&surv_id=239&dm=1&dmode=nm
CD,CD,421,MR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDMR61FL.zip&Tp=1&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,MR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDMR81FL.zip&Tp=1&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CD,CD,239,PR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDPR51FL.zip&Tp=1&Ctry_Code=CD&surv_id=239&dm=1&dmode=nm
CD,CD,421,PR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDPR61FL.zip&Tp=1&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,PR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDPR81FL.zip&Tp=1&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CD,CD,239,GE,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDGE52FL.zip&Tp=2&Ctry_Code=CD&surv_id=239&dm=1&dmode=nm
CD,CD,421,GE,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDGE61FL.zip&Tp=2&Ctry_Code=CD&surv_id=421&dm=1&dmode=nm
CD,CD,597,GE,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CDGE81FL.zip&Tp=2&Ctry_Code=CD&surv_id=597&dm=1&dmode=nm
CI,CI,62,BR,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIBR35FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,BR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIBR3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,231,BR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIBR51FL.zip&Tp=1&Ctry_Code=CI&surv_id=231&dm=1&dmode=nm
CI,CI,311,BR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIBR62FL.zip&Tp=1&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,BR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIBR81FL.zip&Tp=1&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
CI,CI,62,CR,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CICR35FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,CR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CICR3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,311,CR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CICR62FL.zip&Tp=1&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,CR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CICR81FL.zip&Tp=1&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
CI,CI,62,HR,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIHR35FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,HR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIHR3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,231,HR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIHR51FL.zip&Tp=1&Ctry_Code=CI&surv_id=231&dm=1&dmode=nm
CI,CI,311,HR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIHR62FL.zip&Tp=1&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,HR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIHR81FL.zip&Tp=1&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
CI,CI,62,HW,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIHW35FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,HW,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIHW3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,62,IR,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIIR35FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,IR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIIR3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,231,IR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIIR51FL.zip&Tp=1&Ctry_Code=CI&surv_id=231&dm=1&dmode=nm
CI,CI,311,IR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIIR62FL.zip&Tp=1&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,IR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIIR81FL.zip&Tp=1&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
CI,CI,62,KR,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIKR35FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,KR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIKR3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,231,KR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIKR51FL.zip&Tp=1&Ctry_Code=CI&surv_id=231&dm=1&dmode=nm
CI,CI,311,KR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIKR62FL.zip&Tp=1&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,KR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIKR81FL.zip&Tp=1&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
CI,CI,62,MR,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIMR33FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,MR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIMR3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,311,MR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIMR62FL.zip&Tp=1&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,MR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIMR81FL.zip&Tp=1&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
CI,CI,62,PR,35,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIPR35FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,PR,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIPR3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,231,PR,51,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIPR51FL.zip&Tp=1&Ctry_Code=CI&surv_id=231&dm=1&dmode=nm
CI,CI,311,PR,62,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIPR62FL.zip&Tp=1&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,PR,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIPR81FL.zip&Tp=1&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
CI,CI,62,SQ,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CISQ33FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,62,WI,34,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIWI34FL.zip&Tp=1&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,WI,3A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIWI3AFL.zip&Tp=1&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,62,GE,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIGE33FL.zip&Tp=2&Ctry_Code=CI&surv_id=62&dm=1&dmode=nm
CI,CI,106,GE,3B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIGE3BFL.zip&Tp=2&Ctry_Code=CI&surv_id=106&dm=1&dmode=nm
CI,CI,311,GE,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIGE61FL.zip&Tp=2&Ctry_Code=CI&surv_id=311&dm=1&dmode=nm
CI,CI,559,GE,81,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=CIGE81FL.zip&Tp=2&Ctry_Code=CI&surv_id=559&dm=1&dmode=nm
DR,DR,5,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR01FL.zip&Tp=1&Ctry_Code=DR&surv_id=5&dm=1&dmode=nm
DR,DR,37,BR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR21FL.zip&Tp=1&Ctry_Code=DR&surv_id=37&dm=1&dmode=nm
DR,DR,92,BR,32,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR32FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,BR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,BR,4B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR4BFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,BR,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR52FL.zip&Tp=1&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,331,BR,5A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR5AFL.zip&Tp=1&Ctry_Code=DR&surv_id=331&dm=1&dmode=nm
DR,DR,439,BR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR61FL.zip&Tp=1&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,BR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRBR6AFL.zip&Tp=1&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
DR,DR,92,CR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRCR31FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,CR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRCR41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,CR,4B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRCR4BFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,CR,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRCR52FL.zip&Tp=1&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,331,CR,5A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRCR5AFL.zip&Tp=1&Ctry_Code=DR&surv_id=331&dm=1&dmode=nm
DR,DR,439,CR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRCR61FL.zip&Tp=1&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,CR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRCR6AFL.zip&Tp=1&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
DR,DR,5,HH,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHH01FL.zip&Tp=1&Ctry_Code=DR&surv_id=5&dm=1&dmode=nm
DR,DR,37,HR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR21FL.zip&Tp=1&Ctry_Code=DR&surv_id=37&dm=1&dmode=nm
DR,DR,92,HR,32,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR32FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,HR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,HR,4B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR4BFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,HR,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR52FL.zip&Tp=1&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,331,HR,5A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR5AFL.zip&Tp=1&Ctry_Code=DR&surv_id=331&dm=1&dmode=nm
DR,DR,439,HR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR61FL.zip&Tp=1&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,HR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHR6AFL.zip&Tp=1&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
DR,DR,5,HW,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHW01FL.zip&Tp=1&Ctry_Code=DR&surv_id=5&dm=1&dmode=nm
DR,DR,37,HW,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHW21FL.zip&Tp=1&Ctry_Code=DR&surv_id=37&dm=1&dmode=nm
DR,DR,92,HW,32,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHW32FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,210,HW,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRHW4AFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,5,IR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR01FL.zip&Tp=1&Ctry_Code=DR&surv_id=5&dm=1&dmode=nm
DR,DR,37,IR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR21FL.zip&Tp=1&Ctry_Code=DR&surv_id=37&dm=1&dmode=nm
DR,DR,92,IR,32,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR32FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,IR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,IR,4B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR4BFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,IR,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR52FL.zip&Tp=1&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,331,IR,5A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR5AFL.zip&Tp=1&Ctry_Code=DR&surv_id=331&dm=1&dmode=nm
DR,DR,439,IR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR61FL.zip&Tp=1&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,IR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRIR6AFL.zip&Tp=1&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
DR,DR,5,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR01FL.zip&Tp=1&Ctry_Code=DR&surv_id=5&dm=1&dmode=nm
DR,DR,37,KR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR21FL.zip&Tp=1&Ctry_Code=DR&surv_id=37&dm=1&dmode=nm
DR,DR,92,KR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR31FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,KR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,KR,4B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR4BFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,KR,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR52FL.zip&Tp=1&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,331,KR,5A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR5AFL.zip&Tp=1&Ctry_Code=DR&surv_id=331&dm=1&dmode=nm
DR,DR,439,KR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR61FL.zip&Tp=1&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,KR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRKR6AFL.zip&Tp=1&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
DR,DR,92,MR,31,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRMR31FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,MR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRMR41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,MR,4B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRMR4BFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,MR,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRMR52FL.zip&Tp=1&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,331,MR,5A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRMR5AFL.zip&Tp=1&Ctry_Code=DR&surv_id=331&dm=1&dmode=nm
DR,DR,439,MR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRMR61FL.zip&Tp=1&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,MR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRMR6AFL.zip&Tp=1&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
DR,DR,37,PR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR21FL.zip&Tp=1&Ctry_Code=DR&surv_id=37&dm=1&dmode=nm
DR,DR,92,PR,32,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR32FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,PR,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,PR,4B,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR4BFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,PR,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR52FL.zip&Tp=1&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,331,PR,5A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR5AFL.zip&Tp=1&Ctry_Code=DR&surv_id=331&dm=1&dmode=nm
DR,DR,439,PR,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR61FL.zip&Tp=1&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,PR,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRPR6AFL.zip&Tp=1&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
DR,DR,5,SQ,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRSQ01FL.zip&Tp=1&Ctry_Code=DR&surv_id=5&dm=1&dmode=nm
DR,DR,37,SQ,23,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRSQ23FL.zip&Tp=1&Ctry_Code=DR&surv_id=37&dm=1&dmode=nm
DR,DR,92,WI,32,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRWI32FL.zip&Tp=1&Ctry_Code=DR&surv_id=92&dm=1&dmode=nm
DR,DR,142,WI,41,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRWI41FL.zip&Tp=1&Ctry_Code=DR&surv_id=142&dm=1&dmode=nm
DR,DR,210,WI,4A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRWI4AFL.zip&Tp=1&Ctry_Code=DR&surv_id=210&dm=1&dmode=nm
DR,DR,291,GE,52,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRGE52FL.zip&Tp=2&Ctry_Code=DR&surv_id=291&dm=1&dmode=nm
DR,DR,439,GE,61,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRGE61FL.zip&Tp=2&Ctry_Code=DR&surv_id=439&dm=1&dmode=nm
DR,DR,490,GE,6A,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=DRGE6AFL.zip&Tp=2&Ctry_Code=DR&surv_id=490&dm=1&dmode=nm
EC,EC,15,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=ECBR01FL.zip&Tp=1&Ctry_Code=EC&surv_id=15&dm=1&dmode=nm
EC,EC,15,HH,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=ECHH01FL.zip&Tp=1&Ctry_Code=EC&surv_id=15&dm=1&dmode=nm
EC,EC,15,IR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=ECIR01FL.zip&Tp=1&Ctry_Code=EC&surv_id=15&dm=1&dmode=nm
EC,EC,15,KR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=ECKR01FL.zip&Tp=1&Ctry_Code=EC&surv_id=15&dm=1&dmode=nm
EC,EC,15,SQ,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=ECSQ01FL.zip&Tp=1&Ctry_Code=EC&surv_id=15&dm=1&dmode=nm
EG,EG,24,BR,01,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=EGBR01FL.zip&Tp=1&Ctry_Code=EG&surv_id=24&dm=1&dmode=nm
EG,EG,45,BR,21,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=EGBR21FL.zip&Tp=1&Ctry_Code=EG&surv_id=45&dm=1&dmode=nm
EG,EG,71,BR,33,https://www.dhsprogram.com/customcf/legacy/data/download_dataset.cfm?Filename=EGBR33FL.zip&Tp=1&Ctry_Code=EG&surv_id=71&dm=1&dmode=nm
